lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
281,ISmith,THarris,JLeuer,ABaynes,KCaldwell-Pope,DET,32,58,10.6,109.27,2017
282,RFoye,BLopez,SDinwiddie,RHollis-Jefferson,CLeVert,BKN,12,58,9.3,97.61,2017
283,SRodriguez,GHenderson,RCovington,JEmbiid,JOkafor,PHI,7,58,-33.5,92.21,2017
284,TEvans,DCollison,WCauley-Stein,BHield,SLabissiere,SAC,6,58,-3.5,96.19,2017
285,DCunningham,DCousins,JCrawford,EMoore,TFrazier,NOP,8,57,2.0,94.34,2017
286,DHarris,WMatthews,HBarnes,SCurry,SMejri,DAL,19,57,-5.9,99.56,2017
287,EBledsoe,BKnight,ALen,DBooker,MChriss,PHX,6,57,7.2,105.25,2017
288,LBarbosa,PTucker,JDudley,BKnight,ALen,PHX,11,57,-2.4,98.13,2017
289,LDeng,LWilliams,JClarkson,LNanceJr,IZubac,LAL,6,57,-21.8,108.41,2017
290,MBarnes,RGay,AAfflalo,TLawson,DCousins,SAC,17,57,-20.0,99.23,2017
291,SLivingston,AIguodala,KThompson,DGreen,JMcAdoo,GSW,9,57,-1.7,94.87,2017
292,AHorford,JJerebko,IThomas,JCrowder,MSmart,BOS,20,56,20.6,102.74,2017
293,BLopez,TBooker,JHarris,SKilpatrick,IWhitehead,BKN,18,56,8.0,95.91,2017
294,DCunningham,EMoore,ADavis,SHill,TFrazier,NOP,14,56,15.7,103.29,2017
295,DLillard,MLeonard,MHarkless,CMcCollum,MPlumlee,POR,12,56,9.4,101.78,2017
296,EIlyasova,GHenderson,RCovington,TMcConnell,JOkafor,PHI,18,56,-16.2,99.87,2017
297,GHayward,SMack,RGobert,JIngles,TLyles,UTA,19,56,7.1,96.9,2017
298,GHenderson,RCovington,DSaric,TMcConnell,RHolmes,PHI,15,56,-6.9,104.98,2017
299,OAsik,DCunningham,EMoore,ADavis,TFrazier,NOP,9,56,10.7,97.91,2017
300,RRubio,GDieng,AWiggins,KTowns,KDunn,MIN,9,56,0.0,97.22,2017
301,ABogut,DWilliams,WMatthews,HBarnes,SCurry,DAL,7,55,1.7,90.95,2017
302,DWade,RRondo,RLopez,JButler,BPortis,CHI,9,55,-12.2,101.5,2017
303,JCrawford,JRedick,DJordan,BGriffin,ARivers,LAC,16,55,17.1,105.63,2017
304,JTerry,MBeasley,GMonroe,JParker,MBrogdon,MIL,17,55,9.5,102.06,2017
305,MGinobili,PGasol,TParker,LAldridge,KLeonard,SAS,24,55,-4.9,98.78,2017
306,MWilliams,KWalker,MKidd-Gilchrist,JLamb,CZeller,CHA,11,55,-15.7,94.29,2017
307,Nene,TAriza,EGordon,JHarden,PBeverley,HOU,21,55,-16.2,117.21,2017
308,RRubio,NBjelica,SMuhammad,AWiggins,KTowns,MIN,21,55,-5.2,105.33,2017
309,SRodriguez,GHenderson,RCovington,DSaric,JOkafor,PHI,18,55,-39.1,97.94,2017
310,TAllen,MGasol,JGreen,TDaniels,AHarrison,MEM,10,55,28.8,97.58,2017
311,BUdrih,THarris,JLeuer,ABaynes,SJohnson,DET,12,54,3.7,94.99,2017
312,CAnthony,DRose,CLee,BJennings,KPorzingis,NYK,14,54,-0.2,106.82,2017
313,DWilliams,WMatthews,HBarnes,DPowell,DFinney-Smith,DAL,18,54,9.2,99.4,2017
314,ETurner,DLillard,MHarkless,CMcCollum,MPlumlee,POR,20,54,-12.5,98.43,2017
315,GDragic,JJohnson,HWhiteside,DWaiters,RMcGruder,MIA,22,54,25.2,102.39,2017
316,ISmith,THarris,JLeuer,ABaynes,SJohnson,DET,17,54,0.9,100.53,2017
317,JCrawford,RFelton,AAnderson,MSpeights,WJohnson,LAC,9,54,8.8,97.01,2017
318,LDeng,JCalderon,NYoung,TMozgov,JRandle,LAL,7,54,-27.8,96.74,2017
319,PGasol,LAldridge,PMills,KLeonard,KAnderson,SAS,10,54,18.6,91.72,2017
320,PGasol,TParker,LAldridge,KLeonard,JSimmons,SAS,13,54,13.8,90.3,2017
321,RCovington,NStauskas,DSaric,TMcConnell,RHolmes,PHI,20,54,-10.7,108.17,2017
322,VCarter,ZRandolph,MConley,MGasol,JEnnisIII,MEM,25,54,-5.4,102.33,2017
323,ZPachulia,AIguodala,SCurry,KThompson,DGreen,GSW,35,54,43.2,108.54,2017
324,AHorford,JJerebko,ABradley,IThomas,JCrowder,BOS,17,53,16.4,99.98,2017
325,BUdrih,MMorris,JLeuer,ABaynes,SJohnson,DET,10,53,-18.7,92.19,2017
326,DLillard,MLeonard,MHarkless,CMcCollum,NVonleh,POR,8,53,25.8,92.89,2017
327,ISmith,THarris,ABaynes,KCaldwell-Pope,SJohnson,DET,20,53,27.3,103.23,2017
328,JNelson,DGallinari,KFaried,JNurkic,EMudiay,DEN,6,53,-27.9,100.97,2017
329,JNelson,WChandler,WBarton,JNurkic,JMurray,DEN,9,53,4.4,104.09,2017
330,RGay,KKoufos,DCollison,DCousins,BMcLemore,SAC,6,53,9.3,97.92,2017
331,BDiaw,GHayward,SMack,RGobert,RHood,UTA,22,52,22.6,96.15,2017
332,DHoward,EIlyasova,TSefolosha,DSchroder,THardawayJr,ATL,8,52,18.7,103.52,2017
333,DWest,SLivingston,AIguodala,KDurant,IClark,GSW,17,52,-23.1,96.83,2017
334,ETurner,AAminu,DLillard,ACrabbe,MPlumlee,POR,23,52,-20.0,96.82,2017
335,GDragic,HWhiteside,DWilliams,DWaiters,JRichardson,MIA,4,52,2.3,92.19,2017
336,JJohnson,WEllington,HWhiteside,TJohnson,JRichardson,MIA,19,52,-3.7,100.4,2017
337,JWall,MMorris,BBeal,OPorterJr,KOubreJr,WAS,30,52,6.8,118.4,2017
338,KLowry,DDeRozan,PPatterson,JValanciunas,TRoss,TOR,20,52,26.7,104.35,2017
339,MMorris,THarris,RJackson,ADrummond,SJohnson,DET,15,52,-10.6,104.21,2017
340,NStauskas,DSaric,TMcConnell,RHolmes,TLuwawu-Cabarrot,PHI,23,52,-3.6,104.97,2017
341,ABogut,JBarea,WMatthews,HBarnes,DFinney-Smith,DAL,4,51,16.2,87.26,2017
342,BRush,RRubio,NBjelica,AWiggins,KTowns,MIN,17,51,8.2,104.12,2017
343,DNowitzki,WMatthews,HBarnes,NNoel,SCurry,DAL,6,51,2.8,93.99,2017
344,JCrawford,CPaul,MSpeights,BGriffin,ARivers,LAC,29,51,-4.7,95.71,2017
345,JJohnson,HWhiteside,RMcGruder,TJohnson,JRichardson,MIA,19,51,-0.1,97.53,2017
346,JNelson,WChandler,DGallinari,WBarton,NJokic,DEN,14,51,5.1,99.06,2017
347,LWilliams,TRobinson,JClarkson,TBlack,BIngram,LAL,13,51,1.3,101.51,2017
348,MBeasley,GMonroe,TSnell,JParker,MBrogdon,MIL,21,51,-2.4,105.14,2017
349,MBelinelli,RSessions,RHibbert,MKidd-Gilchrist,FKaminsky,CHA,11,51,7.6,97.71,2017
350,RCovington,NStauskas,DSaric,TMcConnell,JOkafor,PHI,21,51,-15.0,105.16,2017
351,RFoye,BLopez,TBooker,BBogdanovic,SDinwiddie,BKN,7,51,-18.8,96.16,2017
352,TChandler,PTucker,EBledsoe,BKnight,DBooker,PHX,14,51,-0.1,101.45,2017
353,AJefferson,MEllis,ABrooks,LAllen,GRobinsonIII,IND,9,50,-20.3,94.89,2017
354,BLopez,JLin,SKilpatrick,RHollis-Jefferson,CLeVert,BKN,12,50,29.8,102.63,2017
355,DLee,LAldridge,DGreen,PMills,KLeonard,SAS,33,50,7.7,100.66,2017
356,EKanter,VOladipo,AAbrines,SChriston,DSabonis,OKC,14,50,16.6,99.58,2017
357,JJohnson,BDiaw,GHill,RGobert,RHood,UTA,10,50,9.5,90.84,2017
358,JNelson,WChandler,DGallinari,NJokic,JMurray,DEN,16,50,25.8,108.58,2017
359,JNelson,WChandler,KFaried,GHarris,NJokic,DEN,9,50,-1.1,99.05,2017
360,JTerry,GMonroe,MTeletovic,GAntetokounmpo,MDellavedova,MIL,16,50,-10.5,101.8,2017
361,LWilliams,JClarkson,LNanceJr,BIngram,IZubac,LAL,9,50,-20.9,102.06,2017
362,AIguodala,JMcGee,SCurry,DGreen,IClark,GSW,26,49,17.3,108.02,2017
363,JTerry,GMonroe,MTeletovic,JParker,MBrogdon,MIL,13,49,23.2,99.77,2017
364,MWilliams,MBelinelli,JLamb,BRoberts,FKaminsky,CHA,13,49,26.7,98.91,2017
365,RRubio,GDieng,AWiggins,TJones,KTowns,MIN,14,49,20.5,92.8,2017
366,AAminu,DLillard,MLeonard,MHarkless,ACrabbe,POR,25,48,15.4,106.21,2017
367,BLopez,TBooker,BBogdanovic,SDinwiddie,JHarris,BKN,8,48,-6.0,97.74,2017
368,BMcLemore,LGalloway,BHield,SLabissiere,GPapagiannis,SAC,9,48,29.1,93.38,2017
369,DNowitzki,DWilliams,WMatthews,HBarnes,DFinney-Smith,DAL,6,48,-46.1,103.97,2017
370,JTerry,MBeasley,GMonroe,GAntetokounmpo,MDellavedova,MIL,10,48,12.5,95.05,2017
371,MBeasley,TSnell,GAntetokounmpo,MDellavedova,TMaker,MIL,5,48,8.4,96.83,2017
372,MBelinelli,RSessions,RHibbert,JLamb,FKaminsky,CHA,9,48,-10.9,102.89,2017
373,MGinobili,PGasol,DLee,PMills,JSimmons,SAS,22,48,-5.4,108.82,2017
374,SIbaka,DDeRozan,JValanciunas,CJoseph,NPowell,TOR,9,48,-6.1,90.68,2017
375,TAriza,CBrewer,RAnderson,JHarden,CCapela,HOU,7,48,6.0,100.78,2017
376,TEvans,DCunningham,EMoore,TJones,LGalloway,NOP,10,48,-1.9,101.11,2017
377,VCarter,TAllen,MGasol,JGreen,AHarrison,MEM,16,48,-10.2,99.93,2017
378,VCarter,ZRandolph,JGreen,JEnnisIII,AHarrison,MEM,18,48,3.3,100.67,2017
379,ZRandolph,TAllen,MConley,MGasol,JEnnisIII,MEM,14,48,19.9,95.16,2017
380,AJefferson,CMiles,TYoung,JTeague,PGeorge,IND,15,47,-11.0,105.02,2017
381,ETurner,EDavis,ACrabbe,CMcCollum,NVonleh,POR,12,47,-19.8,104.2,2017
382,JHoliday,DCousins,JCrawford,ADavis,SHill,NOP,10,47,15.3,100.89,2017
383,KKorver,PMillsap,KBazemore,DSchroder,MMuscala,ATL,16,47,16.1,104.69,2017
384,KLowry,DDeRozan,PPatterson,JValanciunas,NPowell,TOR,10,47,12.9,102.18,2017
385,LAldridge,DGreen,PMills,KLeonard,DDedmon,SAS,22,47,15.1,92.19,2017
386,NNoel,RCovington,NStauskas,DSaric,TMcConnell,PHI,17,47,3.4,100.18,2017
387,RCovington,DSaric,TMcConnell,JOkafor,TLuwawu-Cabarrot,PHI,11,47,0.9,105.65,2017
388,RLopez,TGibson,JButler,MCarter-Williams,DMcDermott,CHI,9,47,0.5,103.76,2017
389,RRondo,RLopez,NMirotic,JButler,DMcDermott,CHI,15,47,25.5,93.79,2017
390,RWestbrook,ARoberson,SAdams,VOladipo,JLauvergne,OKC,19,47,-12.9,108.12,2017
391,TParker,LAldridge,KLeonard,DDedmon,JSimmons,SAS,13,47,16.9,87.07,2017
392,ZRandolph,TAllen,MConley,MGasol,TDaniels,MEM,17,47,18.4,94.01,2017
393,AJefferson,CMiles,MEllis,ABrooks,KSeraphin,IND,9,46,-28.7,102.78,2017
394,DDeRozan,DCarroll,JValanciunas,CJoseph,PSiakam,TOR,15,46,-14.1,102.75,2017
395,ETurner,AAminu,ACrabbe,CMcCollum,NVonleh,POR,10,46,5.2,101.34,2017
396,JDudley,TWarren,DBooker,AWilliams,TUlis,PHX,15,46,6.9,107.97,2017
397,JGreen,NVucevic,EFournier,EPayton,AGordon,ORL,16,46,-18.3,97.18,2017
398,JHoliday,DCunningham,ADavis,SHill,TFrazier,NOP,9,46,-3.0,105.25,2017
399,JNelson,WChandler,NJokic,JMurray,JHernangomez,DEN,13,46,-5.8,102.9,2017
400,LDeng,LWilliams,TRobinson,JClarkson,BIngram,LAL,6,46,-15.1,96.84,2017
401,Nene,LWilliams,EGordon,PBeverley,SDekker,HOU,13,46,2.2,105.41,2017
402,PGasol,TParker,LAldridge,KLeonard,KAnderson,SAS,7,46,-15.0,89.64,2017
403,RJefferson,KLove,KIrving,TThompson,IShumpert,CLE,17,46,5.6,103.0,2017
404,BJennings,JHoliday,KPorzingis,WHernangomez,MKuzminskas,NYK,13,45,29.6,108.12,2017
405,CLee,JHoliday,WHernangomez,MNdour,RBaker,NYK,4,45,23.8,93.74,2017
406,JGreen,SIbaka,BBiyombo,EFournier,EPayton,ORL,19,45,14.7,106.27,2017
407,JJohnson,GHayward,RGobert,DExum,JIngles,UTA,23,45,28.6,92.67,2017
408,JJohnson,WEllington,WReed,RMcGruder,TJohnson,MIA,13,45,3.3,98.09,2017
409,JSmith,MThornton,MMorris,TBurke,KOubreJr,WAS,11,45,0.0,93.55,2017
410,LWilliams,JClarkson,JRandle,LNanceJr,BIngram,LAL,15,45,7.0,106.4,2017
411,MBarnes,ZPachulia,SCurry,KThompson,DGreen,GSW,5,45,0.0,96.28,2017
412,MGinobili,DLee,LAldridge,PMills,JSimmons,SAS,22,45,6.4,107.41,2017
413,RJefferson,LJames,JSmith,KIrving,TThompson,CLE,14,45,10.1,102.11,2017
414,SRodriguez,GHenderson,NNoel,RCovington,DSaric,PHI,12,45,0.0,101.36,2017
415,SRodriguez,GHenderson,RCovington,DSaric,RHolmes,PHI,14,45,13.5,102.96,2017
416,ZRandolph,MConley,BWright,JEnnisIII,TDaniels,MEM,11,45,-12.6,97.06,2017
417,AHorford,IThomas,JCrowder,MSmart,JBrown,BOS,14,44,-4.6,98.43,2017
418,BLopez,JLin,RHollis-Jefferson,CLeVert,IWhitehead,BKN,10,44,3.4,108.44,2017
419,CMiles,MEllis,TYoung,JTeague,MTurner,IND,14,44,-15.8,101.79,2017
420,CWatson,DAugustin,BBiyombo,AGordon,DRudez,ORL,8,44,19.3,95.85,2017
421,DGallinari,KFaried,WBarton,NJokic,EMudiay,DEN,8,44,19.4,102.24,2017
422,DGallinari,WBarton,JNurkic,NJokic,EMudiay,DEN,4,44,-2.2,101.44,2017
423,DNowitzki,DHarris,SMejri,YFerrell,DFinney-Smith,DAL,15,44,3.2,99.27,2017
424,ETurner,EDavis,DLillard,MHarkless,ACrabbe,POR,21,44,-21.7,99.37,2017
425,ISmith,MMorris,THarris,ADrummond,SJohnson,DET,24,44,20.4,102.87,2017
426,JCrawford,BBass,MSpeights,WJohnson,ARivers,LAC,8,44,26.4,103.89,2017
427,JCrawford,RFelton,DJordan,BGriffin,ARivers,LAC,32,44,-7.7,104.46,2017
428,JTerry,MBeasley,GMonroe,MTeletovic,MBrogdon,MIL,11,44,-10.9,102.15,2017
429,LBarbosa,JDudley,BKnight,ALen,DBender,PHX,6,44,-11.5,94.36,2017
430,LJames,KKorver,KLove,KIrving,TThompson,CLE,11,44,-7.8,93.67,2017
431,MBarnes,ATolliver,TLawson,GTemple,DCousins,SAC,10,44,1.1,102.89,2017
432,PPierce,CPaul,JRedick,DJordan,LMbahaMoute,LAC,4,44,23.5,98.12,2017
433,RFelton,JRedick,DJordan,BGriffin,ARivers,LAC,13,44,6.3,102.74,2017
434,AAminu,MLeonard,MHarkless,ACrabbe,CMcCollum,POR,13,43,9.4,105.76,2017
435,AHorford,KOlynyk,MSmart,TRozier,JBrown,BOS,16,43,-9.5,103.87,2017
436,AIguodala,KDurant,SCurry,DGreen,IClark,GSW,20,43,15.6,112.02,2017
437,DHarris,WMatthews,SCurry,DPowell,DFinney-Smith,DAL,12,43,-32.3,88.21,2017
438,DNowitzki,ABogut,DWilliams,WMatthews,HBarnes,DAL,6,43,-46.7,94.55,2017
439,EKanter,VOladipo,SChriston,DMcDermott,DSabonis,OKC,10,43,24.0,94.14,2017
440,JNelson,WBarton,GHarris,NJokic,JHernangomez,DEN,7,43,34.1,107.84,2017
441,KLowry,PPatterson,CJoseph,TRoss,JPoeltl,TOR,7,43,-14.2,95.1,2017
442,LDeng,LWilliams,JClarkson,TBlack,BIngram,LAL,10,43,2.3,101.7,2017
443,LWilliams,TRobinson,JClarkson,LNanceJr,BIngram,LAL,7,43,14.8,99.33,2017
444,MBarnes,ATolliver,TLawson,DCollison,DCousins,SAC,9,43,38.1,94.36,2017
445,MBarnes,RGay,AAfflalo,DCollison,DCousins,SAC,8,43,-14.4,99.65,2017
446,MWilliams,NBatum,KWalker,JLamb,CZeller,CHA,14,43,-25.4,98.76,2017
447,TChandler,LBarbosa,PTucker,EBledsoe,DBooker,PHX,11,43,13.2,101.71,2017
448,TParker,LAldridge,DGreen,KLeonard,DBertans,SAS,10,43,6.1,89.62,2017
449,AAjinca,JHoliday,DCunningham,SHill,TFrazier,NOP,3,42,-13.3,102.86,2017
450,AJefferson,CMiles,MEllis,RStuckey,GRobinsonIII,IND,8,42,20.1,101.29,2017
451,AJefferson,CMiles,RStuckey,ABrooks,GRobinsonIII,IND,7,42,10.0,103.46,2017
452,BLopez,TBooker,BBogdanovic,RHollis-Jefferson,IWhitehead,BKN,5,42,-3.3,98.54,2017
453,BLopez,TBooker,BBogdanovic,SKilpatrick,RHollis-Jefferson,BKN,6,42,-2.5,104.91,2017
454,DGallinari,KFaried,GHarris,NJokic,JMurray,DEN,5,42,5.9,102.69,2017
455,GDragic,JJohnson,WEllington,HWhiteside,JRichardson,MIA,18,42,17.7,103.88,2017
456,GHayward,RGobert,RHood,DExum,TLyles,UTA,14,42,-10.1,91.73,2017
457,JGreen,DAugustin,BBiyombo,EFournier,MHezonja,ORL,17,42,-1.2,101.42,2017
458,JJerebko,IThomas,KOlynyk,MSmart,JBrown,BOS,21,42,2.2,102.52,2017
459,JNelson,WChandler,KFaried,WBarton,JMurray,DEN,11,42,-8.5,104.85,2017
460,LJames,JSmith,KLove,KIrving,IShumpert,CLE,14,42,-1.3,104.72,2017
461,MBelinelli,NBatum,KWalker,MKidd-Gilchrist,FKaminsky,CHA,12,42,-11.6,99.22,2017
462,MEllis,RStuckey,LAllen,GRobinsonIII,RChristmas,IND,6,42,-9.8,105.49,2017
463,RLopez,JButler,JGrant,BPortis,PZipser,CHI,6,42,9.4,98.19,2017
464,SLivingston,AIguodala,JMcGee,SCurry,DGreen,GSW,10,42,40.8,99.94,2017
465,TBooker,QAcy,KMcDaniels,SDinwiddie,IWhitehead,BKN,8,42,6.3,107.89,2017
466,THarris,RJackson,JLeuer,ABaynes,SJohnson,DET,11,42,-2.3,95.77,2017
467,AAfflalo,ATolliver,TLawson,GTemple,DCousins,SAC,10,41,19.7,101.35,2017
468,ALen,DBooker,MChriss,TUlis,DJonesJr,PHX,4,41,0.0,109.4,2017
469,GHenderson,NNoel,RCovington,DSaric,TMcConnell,PHI,15,41,-12.4,112.95,2017
470,JJohnson,GHayward,RGobert,RHood,DExum,UTA,16,41,-4.6,98.79,2017
471,JNelson,MPlumlee,GHarris,NJokic,JHernangomez,DEN,4,41,-11.9,100.58,2017
472,JTerry,GMonroe,GAntetokounmpo,JParker,MBrogdon,MIL,18,41,51.8,96.02,2017
473,JWall,MMorris,BBogdanovic,BBeal,OPorterJr,WAS,12,41,-1.6,108.43,2017
474,LDeng,NYoung,TMozgov,TBlack,DRussell,LAL,5,41,18.7,100.16,2017
475,PGasol,TParker,DLee,DGreen,KLeonard,SAS,8,41,17.8,97.2,2017
476,TAllen,MConley,MGasol,JGreen,TDaniels,MEM,14,41,-25.0,92.91,2017
477,TAllen,MConley,MGasol,JGreen,TWilliams,MEM,3,41,-3.8,93.23,2017
478,VCarter,ZRandolph,TAllen,MConley,JGreen,MEM,10,41,9.0,89.96,2017
479,WMatthews,HBarnes,SCurry,DPowell,JAnderson,DAL,14,41,-11.1,96.62,2017
480,WMatthews,HBarnes,SCurry,SMejri,DFinney-Smith,DAL,12,41,6.3,94.0,2017
481,AJefferson,CMiles,MEllis,TYoung,ABrooks,IND,11,40,11.6,95.74,2017
482,AJohnson,JJerebko,IThomas,JCrowder,JBrown,BOS,6,40,30.9,99.48,2017
483,EIlyasova,TSefolosha,PMillsap,DSchroder,THardawayJr,ATL,9,40,21.3,114.59,2017
484,ETurner,MLeonard,ACrabbe,SNapier,NVonleh,POR,8,40,3.7,95.28,2017
485,JJohnson,GHill,RGobert,RHood,TLyles,UTA,14,40,4.6,96.58,2017
486,JSmith,KLove,KIrving,TThompson,IShumpert,CLE,13,40,6.5,97.59,2017
487,KLowry,SIbaka,DDeRozan,DCarroll,JValanciunas,TOR,3,40,-20.3,94.75,2017
488,LJames,JSmith,KIrving,TThompson,IShumpert,CLE,15,40,-15.3,110.06,2017
489,LWilliams,JClarkson,JRandle,TBlack,BIngram,LAL,16,40,11.0,105.3,2017
490,MBarnes,AIguodala,SCurry,KThompson,DGreen,GSW,12,40,22.4,113.24,2017
491,MMorris,THarris,RJackson,ADrummond,RBullock,DET,6,40,-16.8,98.51,2017
492,NVucevic,EFournier,EPayton,AGordon,MHezonja,ORL,17,40,12.1,106.33,2017
493,PMillsap,MMuscala,THardawayJr,MDelaney,TPrince,ATL,11,40,33.9,104.32,2017
494,PTucker,BKnight,ALen,TWarren,DBooker,PHX,17,40,-29.5,102.12,2017
495,RJefferson,LJames,KKorver,CFrye,KFelder,CLE,6,40,-11.3,107.03,2017
496,TWarren,DBooker,AWilliams,MChriss,TUlis,PHX,10,40,-24.4,108.75,2017
497,AJefferson,RStuckey,ABrooks,LAllen,GRobinsonIII,IND,6,39,-7.7,96.16,2017
498,ALen,TWarren,MChriss,TUlis,DJonesJr,PHX,5,39,-15.6,101.27,2017
499,BJennings,LThomas,KO'Quinn,JHoliday,KPorzingis,NYK,14,39,5.6,98.34,2017
500,DWade,NMirotic,ICanaan,DMcDermott,CFelicio,CHI,6,39,18.9,100.2,2017
501,ETurner,EDavis,DLillard,MLeonard,ACrabbe,POR,15,39,9.6,104.67,2017
502,ETurner,EDavis,MLeonard,ACrabbe,CMcCollum,POR,12,39,-15.0,97.35,2017
503,GDieng,SMuhammad,AWiggins,KTowns,KDunn,MIN,24,39,31.3,101.34,2017
504,GDragic,HWhiteside,TJohnson,JWinslow,JRichardson,MIA,7,39,14.8,101.26,2017
505,GDragic,WEllington,WReed,TJohnson,OWhite,MIA,10,39,-3.6,94.12,2017
506,JJohnson,GHayward,SMack,RGobert,RHood,UTA,19,39,-33.6,98.12,2017
507,JMcRoberts,GDragic,HWhiteside,RMcGruder,TJohnson,MIA,8,39,-24.0,97.75,2017
508,MConley,MGasol,JGreen,JEnnisIII,AHarrison,MEM,6,39,-17.5,91.08,2017
509,MEllis,JTeague,PGeorge,KSeraphin,MTurner,IND,14,39,-49.5,100.11,2017
510,MGinobili,PGasol,DLee,PMills,KAnderson,SAS,13,39,-13.4,102.76,2017
511,RJefferson,LJames,KKorver,CFrye,DWilliams,CLE,5,39,35.5,105.43,2017
512,RWestbrook,AMorrow,EKanter,ARoberson,SAdams,OKC,14,39,-14.3,103.39,2017
513,TChandler,PTucker,EBledsoe,ALen,DBooker,PHX,10,39,25.9,103.31,2017
514,AHorford,ABradley,JCrowder,KOlynyk,MSmart,BOS,18,38,0.0,99.32,2017
515,AHorford,JJerebko,MSmart,TRozier,JBrown,BOS,10,38,20.3,91.88,2017
516,AJefferson,CMiles,MEllis,ABrooks,LAllen,IND,7,38,25.8,102.63,2017
517,BLopez,TBooker,BBogdanovic,JHarris,IWhitehead,BKN,13,38,-17.8,114.7,2017
518,DWilliams,WMatthews,HBarnes,SCurry,DPowell,DAL,17,38,8.5,98.1,2017
519,EIlyasova,RCovington,NStauskas,TMcConnell,RHolmes,PHI,12,38,18.3,104.65,2017
520,JCrawford,RFelton,BBass,AAnderson,MSpeights,LAC,8,38,-37.9,97.92,2017
521,JMcRoberts,GDragic,HWhiteside,JWinslow,JRichardson,MIA,3,38,-2.4,95.33,2017
522,JSmith,MMorris,BBeal,TBurke,KOubreJr,WAS,16,38,-9.9,101.81,2017
523,KLowry,CJoseph,TRoss,LNogueira,NPowell,TOR,12,38,-11.0,95.7,2017
524,KLowry,DDeRozan,DCarroll,JValanciunas,TRoss,TOR,15,38,-4.6,101.02,2017
525,MBarnes,AAfflalo,DCollison,GTemple,DCousins,SAC,12,38,-22.5,101.19,2017
526,MBarnes,RGay,TLawson,DCollison,DCousins,SAC,7,38,8.2,94.18,2017
527,RWestbrook,EKanter,ARoberson,VOladipo,JGrant,OKC,10,38,-14.3,104.11,2017
528,CAnthony,JNoah,DRose,JHoliday,KPorzingis,NYK,12,37,17.4,102.86,2017
529,DBertans,DDedmon,JSimmons,KAnderson,DMurray,SAS,10,37,21.2,97.82,2017
530,EMoore,ADavis,TJones,SHill,TFrazier,NOP,15,37,12.1,101.52,2017
531,ISmith,MMorris,THarris,JLeuer,KCaldwell-Pope,DET,11,37,18.9,104.16,2017
532,JGreen,DAugustin,BBiyombo,TRoss,MHezonja,ORL,8,37,-14.3,100.34,2017
533,LJames,KLove,TThompson,DLiggins,JMcRae,CLE,3,37,1.5,92.3,2017
534,MBarnes,ATolliver,DCollison,DCousins,BMcLemore,SAC,12,37,0.9,99.62,2017
535,MGinobili,DLee,PMills,KLeonard,DDedmon,SAS,20,37,35.4,106.99,2017
536,MGinobili,LAldridge,PMills,KLeonard,DDedmon,SAS,24,37,19.7,107.82,2017
537,MGinobili,PMills,DBertans,DDedmon,JSimmons,SAS,11,37,31.7,97.66,2017
538,NBjelica,GDieng,SMuhammad,AWiggins,KDunn,MIN,25,37,8.5,115.23,2017
539,RRubio,NBjelica,GDieng,SMuhammad,AWiggins,MIN,20,37,0.3,98.97,2017
540,SHawes,MBelinelli,NBatum,KWalker,FKaminsky,CHA,14,37,-18.7,104.54,2017
541,TEvans,EMoore,TJones,SHill,LGalloway,NOP,6,37,-12.2,95.08,2017
542,WChandler,DGallinari,KFaried,WBarton,EMudiay,DEN,12,37,-24.4,110.8,2017
543,AAfflalo,ATolliver,DCollison,GTemple,DCousins,SAC,11,36,-33.2,104.09,2017
544,AAfflalo,DCollison,WCauley-Stein,BHield,SLabissiere,SAC,3,36,-3.0,87.31,2017
545,BUdrih,THarris,JLeuer,ABaynes,KCaldwell-Pope,DET,16,36,24.8,101.55,2017
546,CAnthony,DRose,CLee,JHoliday,KPorzingis,NYK,20,36,21.9,106.57,2017
547,DHoward,PMillsap,DSchroder,THardawayJr,TPrince,ATL,11,36,-10.7,101.38,2017
548,DWade,RLopez,NMirotic,JButler,JGrant,CHI,13,36,16.3,98.94,2017
549,GDieng,ZLaVine,AWiggins,TJones,KTowns,MIN,8,36,27.8,99.19,2017
550,GHill,GHayward,RGobert,RHood,TLyles,UTA,10,36,22.2,97.06,2017
551,HThompson,NStauskas,DSaric,TMcConnell,RHolmes,PHI,12,36,-11.9,101.32,2017
552,HThompson,NStauskas,JEmbiid,DSaric,TMcConnell,PHI,13,36,-21.3,100.21,2017
553,JCrawford,RFelton,DJordan,WJohnson,ARivers,LAC,25,36,3.7,105.11,2017
554,JGreen,DAugustin,BBiyombo,EPayton,MHezonja,ORL,10,36,-2.8,94.16,2017
555,JGreen,DAugustin,SIbaka,NVucevic,EFournier,ORL,16,36,-22.3,97.42,2017
556,JJohnson,DWaiters,WReed,RMcGruder,TJohnson,MIA,16,36,-34.4,109.18,2017
557,LBarbosa,PTucker,JDudley,BKnight,DBender,PHX,5,36,11.3,99.82,2017
558,LJames,CFrye,KLove,KIrving,IShumpert,CLE,12,36,-26.4,91.64,2017
559,MBarnes,AAfflalo,ATolliver,DCollison,DCousins,SAC,8,36,-22.5,92.44,2017
560,NBjelica,SMuhammad,AWiggins,KTowns,KDunn,MIN,16,36,-5.2,107.53,2017
561,PTucker,EBledsoe,BKnight,ALen,DBooker,PHX,14,36,-21.6,98.36,2017
