lineup,player1,player2,player3,player4,player5,team,games_played,mins_played,net_rating,pace,season
289,ZRandolph,MConley,MGasol,OMayo,SYoung,MEM,27,61,-9.0,97.19,2011
290,AMiller,GWallace,LAldridge,BRoy,WMatthews,POR,12,60,18.9,89.14,2011
291,EBrand,AIguodala,ANocioni,SHawes,JHoliday,PHI,9,60,-14.2,95.26,2011
292,HTurkoglu,JRichardson,JNelson,BBass,RAnderson,ORL,13,60,13.4,94.76,2011
293,JPrzybilla,RFernandez,NBatum,DCunningham,PMills,POR,23,60,0.9,92.99,2011
294,KBrown,BDiaw,DMcGuire,DAugustin,GHenderson,CHA,11,60,-10.6,91.36,2011
295,KMartin,CHayes,KLowry,CBudinger,PPatterson,HOU,10,60,18.0,88.82,2011
296,MCamby,AMiller,GWallace,LAldridge,WMatthews,POR,8,60,9.0,86.69,2011
297,TMcGrady,RHamilton,TPrince,RStuckey,GMonroe,DET,8,60,-11.4,86.34,2011
298,DWest,WGreen,TAriza,CPaul,AGray,NOH,9,59,-0.7,89.82,2011
299,JCalderon,ABargnani,SWeems,DDeRozan,EDavis,TOR,16,59,-13.0,98.44,2011
300,JKidd,SMarion,JTerry,DStevenson,BHaywood,DAL,19,59,-15.6,98.28,2011
301,LRidnour,MBeasley,KLove,KKoufos,WJohnson,MIN,12,59,2.5,100.48,2011
302,SDalembert,LHead,CLandry,DGreene,TEvans,SAC,6,59,10.9,87.35,2011
303,AHarrington,CAndersen,JSmith,RFelton,WChandler,DEN,13,58,16.5,93.09,2011
304,CBillups,AStoudemire,CAnthony,SWilliams,TDouglas,NYK,10,58,2.6,92.94,2011
305,CBillups,Nene,CAnthony,JSmith,AAfflalo,DEN,17,58,11.0,101.75,2011
306,KKorver,LDeng,RBrewer,JNoah,DRose,CHI,11,58,23.8,94.88,2011
307,LAldridge,RFernandez,NBatum,DCunningham,PMills,POR,22,58,23.6,97.57,2011
308,SDalembert,BUdrih,JThompson,TEvans,OCasspi,SAC,18,58,7.1,97.7,2011
309,TMurphy,TOutlaw,DHarris,BLopez,AMorrow,NJN,6,58,-9.8,93.06,2011
310,AJefferson,DWilliams,CMiles,PMillsap,GHayward,UTA,15,57,-12.4,97.7,2011
311,CKaman,MWilliams,RFoye,EGordon,BGriffin,LAC,7,57,-0.5,95.4,2011
312,DWright,DLee,SCurry,RWilliams,EUdoh,GSW,14,57,13.4,100.38,2011
313,JFoster,DGranger,JMcRoberts,BRush,APrice,IND,16,57,26.5,96.21,2011
314,JKidd,PStojakovic,DNowitzki,TChandler,RBeaubois,DAL,7,57,-2.5,103.31,2011
315,KKorver,LDeng,RBrewer,CWatson,OAsik,CHI,11,57,15.4,93.46,2011
316,RAllen,MDaniels,NRobinson,GDavis,SErden,BOS,17,57,-13.7,86.21,2011
317,SDalembert,BUdrih,FGarcia,CLandry,TEvans,SAC,14,57,13.9,92.11,2011
318,SJackson,GWallace,BDiaw,DAugustin,GHenderson,CHA,12,57,22.9,91.78,2011
319,TMcGrady,TPrince,BGordon,ADaye,GMonroe,DET,13,57,2.0,88.9,2011
320,ABrooks,CLee,JHill,CBudinger,PPatterson,HOU,12,56,-38.7,90.51,2011
321,CBoozer,KBogans,LDeng,DRose,OAsik,CHI,13,56,21.9,93.22,2011
322,DMilicic,CBrewer,MBeasley,KLove,JFlynn,MIN,8,56,-16.7,102.28,2011
323,JHoward,LJames,JJones,JAnthony,MChalmers,MIA,16,56,-3.2,97.27,2011
324,KHumphries,DWilliams,BLopez,AMorrow,DJames,NJN,6,56,-5.3,94.94,2011
325,LBarbosa,JCalderon,ABargnani,DDeRozan,EDavis,TOR,20,56,-5.9,100.02,2011
326,AMcDyess,TDuncan,RJefferson,TParker,GNeal,SAS,20,55,0.1,96.48,2011
327,AStoudemire,RFelton,SWilliams,WChandler,LFields,NYK,13,55,1.1,100.69,2011
328,CBillups,AStoudemire,CAnthony,SWilliams,LFields,NYK,7,55,-16.3,99.76,2011
329,DGranger,JMcRoberts,RHibbert,DCollison,PGeorge,IND,27,55,-4.4,108.96,2011
330,DNowitzki,SMarion,JTerry,TChandler,JBarea,DAL,32,55,-10.3,94.24,2011
331,DWright,DLee,MEllis,LAmundson,RWilliams,GSW,13,55,-21.2,98.64,2011
332,EWatson,AJefferson,DWilliams,CMiles,PMillsap,UTA,16,55,7.8,91.5,2011
333,JCalderon,ABargnani,DDeRozan,JJohnson,EDavis,TOR,10,55,-0.1,100.08,2011
334,JJohnson,JSmith,MWilliams,AHorford,JTeague,ATL,9,55,31.9,93.44,2011
335,KThomas,KBogans,LDeng,JNoah,DRose,CHI,5,55,19.7,87.99,2011
336,LRidnour,CBrewer,MBeasley,KLove,WJohnson,MIN,10,55,-9.3,104.96,2011
337,MBibby,MEvans,JSmith,MWilliams,AHorford,ATL,5,55,-22.0,88.36,2011
338,RFoye,DJordan,BGriffin,AAminu,EBledsoe,LAC,29,55,-26.2,101.68,2011
339,SNash,VCarter,CFrye,MGortat,JDudley,PHX,23,55,6.8,98.92,2011
340,AKirilenko,RBell,AJefferson,DWilliams,CMiles,UTA,16,54,-16.6,99.53,2011
341,AStoudemire,RFelton,SWilliams,DGallinari,LFields,NYK,12,54,10.8,99.35,2011
342,CBoozer,LDeng,RBrewer,DRose,TGibson,CHI,18,54,10.1,97.79,2011
343,CWilcox,BGordon,RStuckey,ADaye,GMonroe,DET,5,54,-10.1,98.16,2011
344,DWest,EOkafor,CPaul,MBelinelli,QPondexter,NOH,13,54,23.6,83.8,2011
345,EWatson,AJefferson,CMiles,PMillsap,GHayward,UTA,13,54,6.8,90.84,2011
346,JKidd,DNowitzki,SMarion,JTerry,BHaywood,DAL,27,54,-8.5,94.93,2011
347,JKidd,SMarion,JTerry,BHaywood,CButler,DAL,21,54,-26.5,97.53,2011
348,JRichardson,GArenas,BBass,JRedick,RAnderson,ORL,15,54,19.2,102.35,2011
349,LRidnour,MBeasley,KLove,NPekovic,WJohnson,MIN,23,54,-15.7,103.05,2011
350,MMiller,EHouse,CBosh,DWade,JAnthony,MIA,11,54,14.3,95.01,2011
351,NCollison,KDurant,JGreen,RWestbrook,SIbaka,OKC,12,54,4.9,91.95,2011
352,SDalembert,BUdrih,FGarcia,JThompson,MThornton,SAC,16,54,7.6,103.65,2011
353,ZRandolph,TAllen,MConley,DArthur,SYoung,MEM,21,54,-0.8,100.37,2011
354,AJohnson,JCalderon,DDeRozan,JJohnson,EDavis,TOR,4,53,0.0,90.37,2011
355,BDavis,CKaman,RGomes,EGordon,BGriffin,LAC,5,53,-43.5,94.51,2011
356,DWest,WGreen,EOkafor,CPaul,MBelinelli,NOH,19,53,31.8,93.6,2011
357,JKidd,DNowitzki,SMarion,DStevenson,TChandler,DAL,11,53,27.7,91.62,2011
358,JSalmons,ABogut,LMbahaMoute,BJennings,LSanders,MIL,5,53,-5.1,92.99,2011
359,KGarnett,RAllen,PPierce,RRondo,JGreen,BOS,14,53,16.6,92.29,2011
360,LAldridge,RFernandez,DCunningham,WMatthews,AJohnson,POR,15,53,40.5,93.72,2011
361,MDaniels,NRobinson,VWafer,GDavis,SErden,BOS,15,53,1.8,93.58,2011
362,NCollison,TSefolosha,KDurant,JGreen,RWestbrook,OKC,19,53,2.7,96.75,2011
363,REvans,JBayless,DDeRozan,JJohnson,EDavis,TOR,8,53,-6.8,88.93,2011
364,SDalembert,BUdrih,JThompson,OCasspi,JTaylor,SAC,7,53,5.6,101.3,2011
365,BMiller,CLee,GDragic,CBudinger,PPatterson,HOU,11,52,14.1,104.44,2011
366,JKidd,PStojakovic,SMarion,JTerry,TChandler,DAL,15,52,11.9,101.76,2011
367,MBibby,JCollins,JSmith,MWilliams,AHorford,ATL,5,52,1.0,86.19,2011
368,RLewis,ABlatche,NYoung,JWall,TBooker,WAS,4,52,7.9,92.66,2011
369,RLewis,QRichardson,DHoward,JNelson,JRedick,ORL,8,52,6.6,92.28,2011
370,SJackson,DDiop,GWallace,BDiaw,DAugustin,CHA,7,52,-1.8,94.06,2011
371,AJamison,RSessions,JHickson,AGee,MHarris,CLE,8,51,-11.0,102.52,2011
372,AMcDyess,MGinobili,RJefferson,TParker,TSplitter,SAS,7,51,17.6,95.75,2011
373,AMcDyess,TDuncan,MGinobili,TParker,GHill,SAS,30,51,17.4,107.24,2011
374,ANocioni,LWilliams,TYoung,MSpeights,ETurner,PHI,15,51,-0.4,97.56,2011
375,BGordon,CVillanueva,WBynum,ADaye,GMonroe,DET,14,51,-28.4,94.4,2011
376,BUdrih,CLandry,DGreene,TEvans,DCousins,SAC,12,51,17.1,90.52,2011
377,BWallace,RHamilton,TPrince,RStuckey,GMonroe,DET,5,51,-22.5,88.14,2011
378,CKaman,RFoye,BGriffin,AAminu,EBledsoe,LAC,14,51,8.7,96.22,2011
379,JKidd,SMarion,JTerry,BCardinal,BHaywood,DAL,18,51,-23.4,89.57,2011
380,JRichardson,DHoward,JNelson,BBass,JRedick,ORL,20,51,7.0,95.31,2011
381,KMartin,Nene,RFelton,WChandler,TLawson,DEN,9,51,35.2,100.72,2011
382,MGinobili,MBonner,TSplitter,GHill,GNeal,SAS,16,51,39.5,101.15,2011
383,SBattier,LScola,KMartin,CHayes,ABrooks,HOU,14,51,-24.4,105.9,2011
384,SNash,MPietrus,CFrye,MGortat,JDudley,PHX,24,51,-2.7,99.33,2011
385,TParker,MBonner,GHill,DBlair,GNeal,SAS,21,51,-2.0,97.93,2011
386,ZIlgauskas,EHouse,LJames,JJones,UHaslem,MIA,9,51,15.9,98.77,2011
387,AHarrington,CAndersen,JSmith,AAfflalo,TLawson,DEN,17,50,-1.3,102.32,2011
388,AMcDyess,MGinobili,TSplitter,GHill,GNeal,SAS,13,50,-15.5,105.18,2011
389,DGadzuric,DWright,DLee,MEllis,SCurry,GSW,7,50,22.7,97.39,2011
390,EOkafor,TAriza,CPaul,MBelinelli,JSmith,NOH,22,50,-2.8,105.4,2011
391,HTurkoglu,JRichardson,GArenas,DHoward,RAnderson,ORL,16,50,47.0,93.48,2011
392,JPosey,TFord,DGranger,BRush,RHibbert,IND,15,50,-5.0,96.36,2011
393,JSalmons,CDelfino,LMbahaMoute,BJennings,JBrockman,MIL,13,50,-12.1,86.88,2011
394,MWebster,ATolliver,NPekovic,JFlynn,WEllington,MIN,12,50,-4.0,101.24,2011
395,SBattier,ZRandolph,TAllen,MConley,MGasol,MEM,17,50,3.7,87.89,2011
396,TOutlaw,DHarris,SVujacic,BLopez,DFavors,NJN,24,50,-18.4,93.99,2011
397,WGreen,EOkafor,TAriza,CPaul,JSmith,NOH,20,50,26.9,98.94,2011
398,AStoudemire,RFelton,RTuriaf,DGallinari,TDouglas,NYK,16,49,-13.7,100.37,2011
399,BUdrih,FGarcia,CLandry,OCasspi,DCousins,SAC,12,49,-6.9,97.52,2011
400,CMaggette,KDooling,CDelfino,ABogut,EIlyasova,MIL,9,49,0.4,85.79,2011
401,EHouse,LJames,CBosh,DWade,JAnthony,MIA,14,49,43.8,87.7,2011
402,JCrawford,JJohnson,KHinrich,ZPachulia,AHorford,ATL,11,49,11.2,89.8,2011
403,JFoster,MDunleavy,DGranger,BRush,DCollison,IND,9,49,22.9,94.72,2011
404,KHinrich,ABlatche,JYi,AThornton,JWall,WAS,14,49,4.0,99.6,2011
405,KKorver,LDeng,JNoah,DRose,TGibson,CHI,22,49,-11.2,94.86,2011
406,KMartin,CHayes,KLowry,JHill,CBudinger,HOU,10,49,21.1,96.03,2011
407,LRidnour,ATolliver,MBeasley,NPekovic,WJohnson,MIN,10,49,-12.6,100.25,2011
408,MWebster,ATolliver,ARandolph,JFlynn,WEllington,MIN,11,49,-16.5,95.59,2011
409,TSefolosha,KDurant,JGreen,RWestbrook,JHarden,OKC,15,49,6.6,106.35,2011
410,AParker,AJamison,DGibson,RSessions,JHickson,CLE,14,48,3.9,103.67,2011
411,DHarris,KHumphries,SVujacic,BLopez,AMorrow,NJN,13,48,4.7,99.25,2011
412,EBrand,AIguodala,MSpeights,JHoliday,JMeeks,PHI,16,48,-1.1,96.36,2011
413,EBrand,TYoung,JHoliday,JMeeks,ETurner,PHI,22,48,11.6,103.02,2011
414,HTurkoglu,JRichardson,GArenas,DHoward,BBass,ORL,9,48,-10.5,92.52,2011
415,SDalembert,BUdrih,CLandry,DGreene,TEvans,SAC,10,48,-11.2,99.2,2011
416,TMcGrady,TPrince,BGordon,CVillanueva,GMonroe,DET,16,48,1.2,94.81,2011
417,ZIlgauskas,MBibby,LJames,CBosh,DWade,MIA,7,48,5.3,89.61,2011
418,CBoozer,LDeng,RBrewer,JNoah,DRose,CHI,22,47,5.2,102.57,2011
419,CMaggette,JSalmons,ABogut,LMbahaMoute,BJennings,MIL,16,47,-12.9,95.51,2011
420,DWest,TAriza,CPaul,JSmith,MThornton,NOH,16,47,-11.4,96.84,2011
421,JCrawford,MEvans,ZPachulia,JPowell,JTeague,ATL,10,47,-0.1,96.1,2011
422,JFoster,DGranger,THansbrough,DCollison,PGeorge,IND,22,47,-7.6,94.16,2011
423,PStojakovic,DNowitzki,JTerry,IMahinmi,JBarea,DAL,7,47,53.3,94.23,2011
424,AStoudemire,RFelton,RTuriaf,WChandler,DGallinari,NYK,13,46,19.9,98.1,2011
425,BUdrih,FGarcia,CLandry,TEvans,DCousins,SAC,13,46,-26.8,101.45,2011
426,DGibson,RHollins,CEyenga,LHarangody,MHarris,CLE,7,46,15.4,94.6,2011
427,DMilicic,LRidnour,ATolliver,MBeasley,WJohnson,MIN,15,46,7.5,96.28,2011
428,DMilicic,LRidnour,MBeasley,ARandolph,WJohnson,MIN,4,46,-2.0,102.57,2011
429,DMilicic,LRidnour,MWebster,CBrewer,KLove,MIN,11,46,-34.7,90.23,2011
430,EBrand,LWilliams,TYoung,JMeeks,ETurner,PHI,22,46,-1.3,94.52,2011
431,HTurkoglu,DHoward,JNelson,JRedick,RAnderson,ORL,20,46,-12.1,102.29,2011
432,JFoster,DJones,JMcRoberts,BRush,APrice,IND,10,46,-13.1,87.8,2011
433,JJohnson,KHinrich,ZPachulia,MWilliams,AHorford,ATL,7,46,-49.0,93.06,2011
434,JPosey,TFord,DGranger,SJones,BRush,IND,16,46,-11.1,102.92,2011
435,KHumphries,SVujacic,JPetro,JFarmar,AMorrow,NJN,13,46,13.2,92.05,2011
436,KMartin,CHayes,GDragic,CBudinger,PPatterson,HOU,4,46,-3.3,94.41,2011
437,RBell,EWatson,AJefferson,PMillsap,GHayward,UTA,11,46,-41.1,90.13,2011
438,BWallace,TMcGrady,RHamilton,TPrince,GMonroe,DET,7,45,-8.5,87.9,2011
439,JKidd,DNowitzki,DStevenson,TChandler,JBarea,DAL,9,45,9.4,90.3,2011
440,KHumphries,SVujacic,DWilliams,BLopez,AMorrow,NJN,7,45,-4.8,94.98,2011
441,LRidnour,MBeasley,KLove,NPekovic,WEllington,MIN,9,45,18.3,98.37,2011
442,MCamby,AMiller,LAldridge,RFernandez,NBatum,POR,15,45,5.9,93.12,2011
443,MCamby,AMiller,LAldridge,RFernandez,WMatthews,POR,18,45,15.5,96.05,2011
444,RButler,RGomes,DJordan,BGriffin,EBledsoe,LAC,14,45,-6.9,93.51,2011
445,RHamilton,TPrince,JMaxiell,RStuckey,GMonroe,DET,11,45,12.4,94.22,2011
446,SJackson,NMohammed,BDiaw,DMcGuire,DAugustin,CHA,5,45,-20.4,88.84,2011
447,CBillups,AHarrington,Nene,AAfflalo,TLawson,DEN,16,44,11.0,98.47,2011
448,DJones,RHibbert,THansbrough,DCollison,PGeorge,IND,16,44,35.8,96.89,2011
449,DMilicic,STelfair,CBrewer,MBeasley,KLove,MIN,13,44,-23.6,100.95,2011
450,GArenas,KHinrich,ABlatche,JMcGee,JWall,WAS,8,44,-3.5,95.09,2011
451,GHill,SNash,VCarter,HWarrick,MGortat,PHX,13,44,6.4,101.37,2011
452,JKidd,PStojakovic,DNowitzki,DStevenson,TChandler,DAL,5,44,-30.7,96.4,2011
453,JKidd,SMarion,JTerry,BCardinal,TChandler,DAL,17,44,-1.4,97.72,2011
454,JPrzybilla,RFernandez,DCunningham,PMills,WMatthews,POR,17,44,6.8,96.95,2011
455,RHamilton,TPrince,RStuckey,ADaye,GMonroe,DET,10,44,34.6,99.04,2011
456,SBattier,LScola,KLowry,ABrooks,JHill,HOU,4,44,-4.8,91.81,2011
457,ZIlgauskas,MMiller,LJames,JJones,MChalmers,MIA,10,44,2.1,90.59,2011
458,ZRandolph,TAllen,RGay,MConley,DArthur,MEM,19,44,11.7,98.32,2011
459,AHarrington,MEly,JSmith,GForbes,TLawson,DEN,9,43,8.6,94.77,2011
460,DGadzuric,SVujacic,SGraham,JFarmar,BLopez,NJN,4,43,-3.6,91.46,2011
461,DHarris,AJefferson,CMiles,PMillsap,GHayward,UTA,6,43,1.7,88.38,2011
462,EBrand,ANocioni,TYoung,JHoliday,ETurner,PHI,11,43,-1.3,91.68,2011
463,JCrawford,JJohnson,MEvans,JSmith,AHorford,ATL,20,43,27.8,105.29,2011
464,KHumphries,JFarmar,BLopez,AMorrow,DJames,NJN,8,43,7.4,94.63,2011
465,LJames,CBosh,DWade,JJones,UHaslem,MIA,8,43,33.4,94.91,2011
466,LRidnour,MWebster,ATolliver,MBeasley,ARandolph,MIN,5,43,-6.6,99.75,2011
467,MMiller,CBosh,JJones,JAnthony,MChalmers,MIA,8,43,15.2,84.12,2011
468,RGay,MGasol,OMayo,DArthur,GVasquez,MEM,16,43,-9.8,91.96,2011
469,TOutlaw,KHumphries,DWilliams,BLopez,AMorrow,NJN,5,43,10.6,95.29,2011
470,VCarter,RLewis,QRichardson,DHoward,CDuhon,ORL,5,43,20.1,89.71,2011
471,AHarrington,CAndersen,CAnthony,JSmith,TLawson,DEN,14,42,-8.6,104.34,2011
472,AHarrington,MEly,CAnthony,JSmith,TLawson,DEN,15,42,14.9,101.36,2011
473,BGordon,CVillanueva,RStuckey,ADaye,GMonroe,DET,16,42,6.2,93.63,2011
474,BUdrih,JThompson,OCasspi,JTaylor,DCousins,SAC,8,42,-19.3,96.23,2011
475,GWallace,LAldridge,BRoy,RFernandez,PMills,POR,8,42,7.5,88.56,2011
476,KGarnett,RAllen,MDaniels,RRondo,GDavis,BOS,18,42,2.4,94.77,2011
477,MBibby,LJames,CBosh,DWade,JJones,MIA,7,42,5.5,99.6,2011
478,MWebster,CBrewer,MBeasley,KLove,JFlynn,MIN,8,42,16.0,93.97,2011
479,QRichardson,DHoward,JNelson,BBass,JRedick,ORL,10,42,0.1,95.56,2011
480,ABiedrins,DWright,MEllis,SCurry,RWilliams,GSW,11,41,12.3,101.33,2011
481,AStoudemire,RFelton,RTuriaf,WChandler,TDouglas,NYK,18,41,13.6,99.69,2011
482,BUdrih,FGarcia,JThompson,MThornton,DCousins,SAC,11,41,6.0,102.18,2011
483,CBoozer,KBogans,LDeng,DRose,TGibson,CHI,11,41,5.2,90.37,2011
484,CKaman,MWilliams,JMoon,EGordon,BGriffin,LAC,4,41,-0.1,95.93,2011
485,DGibson,RHollins,RSessions,CEyenga,LHarangody,CLE,10,41,4.9,94.45,2011
486,JSalmons,ABogut,EIlyasova,LMbahaMoute,BJennings,MIL,9,41,21.4,97.98,2011
487,KKorver,RBrewer,JNoah,CWatson,TGibson,CHI,20,41,24.0,94.91,2011
488,KThomas,KKorver,LDeng,DRose,TGibson,CHI,12,41,24.3,87.48,2011
489,LOdom,MBarnes,SBlake,SBrown,DCaracter,LAL,12,41,10.9,91.04,2011
490,LOdom,MWorldPeace,SBlake,ABynum,SBrown,LAL,21,41,-10.5,92.7,2011
491,PStojakovic,DNowitzki,JTerry,BHaywood,JBarea,DAL,8,41,0.0,96.3,2011
492,SBattier,ZRandolph,MConley,OMayo,DArthur,MEM,15,41,33.7,99.49,2011
493,SDalembert,FGarcia,LHead,MThornton,DCousins,SAC,3,41,5.1,95.06,2011
494,TOutlaw,KHumphries,SVujacic,JFarmar,BLopez,NJN,24,41,-19.4,97.55,2011
495,AMcDyess,RJefferson,MBonner,GHill,GNeal,SAS,14,40,15.8,90.75,2011
496,DNowitzki,JTerry,BCardinal,BHaywood,JBarea,DAL,8,40,35.3,92.52,2011
497,JCrawford,JJohnson,ZPachulia,JPowell,JTeague,ATL,11,40,-8.8,92.83,2011
498,JSalmons,CDelfino,ABogut,EIlyasova,BJennings,MIL,8,40,-25.5,94.0,2011
499,JSalmons,EIlyasova,LMbahaMoute,BJennings,LSanders,MIL,5,40,-10.5,90.26,2011
500,NMohammed,NCollison,KDurant,JHarden,EMaynor,OKC,16,40,26.6,100.75,2011
501,RLewis,JHoward,NYoung,JMcGee,JWall,WAS,4,40,2.4,103.03,2011
502,SDalembert,BUdrih,JThompson,DGreene,TEvans,SAC,17,40,16.7,104.25,2011
503,ABiedrins,DWright,DLee,MEllis,ALaw,GSW,14,39,-20.9,100.22,2011
504,AMiller,LAldridge,BRoy,NBatum,WMatthews,POR,18,39,35.3,104.9,2011
505,EBrand,AIguodala,LWilliams,TYoung,JMeeks,PHI,26,39,-4.5,108.9,2011
506,EBrand,SHawes,JHoliday,JMeeks,ETurner,PHI,14,39,-28.1,99.2,2011
507,GArenas,ABlatche,NYoung,JMcGee,JWall,WAS,7,39,-15.5,102.18,2011
508,JKidd,PStojakovic,SMarion,JTerry,BHaywood,DAL,15,39,15.5,96.56,2011
509,LBarbosa,ABargnani,JBayless,DDeRozan,EDavis,TOR,21,39,-27.5,97.28,2011
510,MMiller,EHouse,LJames,JJones,JAnthony,MIA,12,39,12.0,99.22,2011
511,PJeter,CLandry,TEvans,OCasspi,DCousins,SAC,14,39,-17.3,92.37,2011
512,RGay,MConley,MGasol,DArthur,SYoung,MEM,9,39,5.5,94.13,2011
513,AMiller,GWallace,LAldridge,BRoy,RFernandez,POR,14,38,27.7,88.43,2011
514,AMiller,JPrzybilla,LAldridge,RFernandez,WMatthews,POR,13,38,10.3,94.32,2011
515,BMiller,ABrooks,CLee,JHill,CBudinger,HOU,7,38,6.6,93.23,2011
516,CBillups,AStoudemire,JJeffries,CAnthony,TDouglas,NYK,10,38,-1.3,97.19,2011
517,DHarris,KHumphries,JFarmar,BLopez,AMorrow,NJN,15,38,20.1,94.73,2011
518,DMilicic,LRidnour,MWebster,KLove,WJohnson,MIN,15,38,-46.7,101.54,2011
519,GHill,HTurkoglu,JRichardson,CFrye,GDragic,PHX,5,38,-38.5,97.2,2011
520,JKidd,SMarion,TChandler,CButler,JBarea,DAL,16,38,-5.4,95.58,2011
521,MDunleavy,TFord,DGranger,JMcRoberts,RHibbert,IND,11,38,-1.4,87.29,2011
522,NCollison,DCook,SIbaka,JHarden,EMaynor,OKC,10,38,33.2,94.91,2011
523,RLewis,MPietrus,DHoward,JNelson,JRedick,ORL,12,38,-21.7,97.7,2011
524,SDalembert,BUdrih,JThompson,DGreene,MThornton,SAC,11,38,-4.8,93.87,2011
525,SMarion,JTerry,BHaywood,CButler,JBarea,DAL,17,38,-0.4,99.62,2011
526,TAllen,MGasol,OMayo,DArthur,GVasquez,MEM,14,38,5.3,94.47,2011
527,TOutlaw,DHarris,KHumphries,JFarmar,BLopez,NJN,16,38,-15.6,96.09,2011
528,TOutlaw,KHumphries,SVujacic,JPetro,JFarmar,NJN,18,38,1.5,89.73,2011
529,WGreen,JJack,JSmith,AGray,QPondexter,NOH,10,38,-6.6,92.34,2011
530,AJohnson,ABargnani,JBayless,SWeems,DDeRozan,TOR,7,37,-9.2,92.48,2011
531,AMiller,LAldridge,RFernandez,NBatum,DCunningham,POR,24,37,-17.2,103.22,2011
532,DFisher,KBryant,LOdom,PGasol,SBrown,LAL,33,37,2.2,105.63,2011
533,DGadzuric,ABiedrins,DWright,MEllis,SCurry,GSW,6,37,-55.7,91.93,2011
534,GHill,SNash,VCarter,HWarrick,RLopez,PHX,5,37,-39.1,103.17,2011
535,JPosey,MDunleavy,TFord,DGranger,SJones,IND,8,37,17.5,96.42,2011
536,JSalmons,CDelfino,BJennings,JBrockman,LSanders,MIL,6,37,-1.4,91.24,2011
537,LKleiza,JCalderon,ABargnani,JDorsey,DDeRozan,TOR,4,37,-28.0,89.05,2011
538,LRidnour,ATolliver,MBeasley,KLove,WJohnson,MIN,13,37,22.7,95.85,2011
539,MBibby,JJohnson,ZPachulia,JSmith,MWilliams,ATL,6,37,-7.3,90.0,2011
540,MBibby,MMiller,LJames,CBosh,DWade,MIA,11,37,10.9,93.39,2011
541,NMohammed,NCollison,KDurant,RWestbrook,JHarden,OKC,14,37,24.3,94.76,2011
542,Nene,CAnthony,JSmith,AAfflalo,TLawson,DEN,13,37,-5.1,96.69,2011
543,QRichardson,JRichardson,DHoward,JNelson,BBass,ORL,12,37,0.0,95.78,2011
544,REvans,LBarbosa,JBayless,SWeems,EDavis,TOR,9,37,-40.1,94.76,2011
545,RJefferson,TParker,MBonner,GHill,DBlair,SAS,18,37,-8.2,94.4,2011
546,SJackson,NMohammed,BDiaw,DAugustin,GHenderson,CHA,12,37,16.9,94.34,2011
547,TDuncan,MGinobili,MBonner,GHill,GNeal,SAS,25,37,4.7,99.08,2011
548,AHarrington,CAndersen,JSmith,RFelton,TLawson,DEN,8,36,29.2,103.5,2011
549,AHarrington,MEly,JSmith,AAfflalo,TLawson,DEN,11,36,-28.1,100.39,2011
550,AJamison,JGraham,DGibson,RHollins,RSessions,CLE,10,36,3.1,95.01,2011
551,AMcDyess,TParker,MBonner,GHill,GNeal,SAS,17,36,-15.8,98.8,2011
552,AMiller,JPrzybilla,LAldridge,RFernandez,NBatum,POR,14,36,27.1,87.27,2011
553,AParker,AJamison,MWilliams,AVarejao,JMoon,CLE,7,36,14.9,97.86,2011
554,CBrewer,KLove,NPekovic,JFlynn,WJohnson,MIN,4,36,-14.2,102.06,2011
555,FElson,EWatson,CMiles,RPrice,KFesenko,UTA,8,36,36.7,87.6,2011
556,GArenas,KHinrich,ABlatche,NYoung,JMcGee,WAS,12,36,-11.0,97.62,2011
557,JBayless,JDorsey,DDeRozan,JJohnson,EDavis,TOR,2,36,-13.2,90.33,2011
558,JSalmons,CDelfino,LMbahaMoute,BJennings,LSanders,MIL,11,36,-14.0,96.58,2011
559,LBarbosa,AJohnson,JBayless,DDeRozan,EDavis,TOR,16,36,11.4,88.9,2011
560,LKleiza,AJohnson,JCalderon,JDorsey,DDeRozan,TOR,5,36,14.2,94.7,2011
561,MBibby,JCrawford,JSmith,MWilliams,AHorford,ATL,13,36,15.8,102.01,2011
562,RAllen,NKrstic,DWest,JGreen,GDavis,BOS,9,36,-5.2,79.51,2011
563,VRadmanovic,DWright,MEllis,LAmundson,SCurry,GSW,8,36,5.5,102.07,2011
564,AMcDyess,MGinobili,RJefferson,GHill,GNeal,SAS,12,35,17.7,89.39,2011
565,ATolliver,ARandolph,JFlynn,WEllington,LHayward,MIN,6,35,-10.0,99.81,2011
566,DWright,DLee,MEllis,ALaw,EUdoh,GSW,18,35,-1.5,106.09,2011
567,DWright,DLee,MEllis,RWilliams,EUdoh,GSW,13,35,-2.0,99.56,2011
568,EBrand,ANocioni,LWilliams,TYoung,JHoliday,PHI,10,35,2.8,97.45,2011
569,JCrawford,JJohnson,ZPachulia,JSmith,AHorford,ATL,16,35,-11.9,92.52,2011
570,JJohnson,JCollins,KHinrich,MWilliams,AHorford,ATL,3,35,-6.5,85.47,2011
571,KKorver,RBrewer,JNoah,DRose,TGibson,CHI,14,35,0.2,97.98,2011
572,KMartin,Nene,WChandler,GForbes,TLawson,DEN,3,35,4.2,98.43,2011
573,LBarbosa,ABargnani,JBayless,SWeems,EDavis,TOR,12,35,-39.0,100.49,2011
574,MBibby,LJames,CBosh,DWade,JAnthony,MIA,10,35,28.8,100.18,2011
575,MCamby,GWallace,BRoy,RFernandez,PMills,POR,10,35,-7.2,97.18,2011
